NACE2,HS2017,weight
31.09,9403.89,0.0254
31.09,9403.70,0.0284
31.09,9401.52,0
31.09,9401.79,0.0317
31.09,9401.61,0.0546
31.09,9401.40,0.0078
32.11,7118.10,1
32.12,7102.29,0
32.12,7114.19,0.0007
32.12,9113.10,0.0107
32.12,7103.99,0.0065
32.12,7105.90,0.0001
32.12,7115.90,0.0174
32.12,7105.10,0.0001
32.12,7114.11,0.0007
32.12,7103.91,0.0156
32.12,7101.22,0.0003
32.12,7116.10,0.0007
32.12,7116.20,0.0055
32.12,7114.20,0.0017
32.12,7113.20,0.0029
32.12,7113.11,0.0112
32.12,7113.19,0.8852
32.12,7104.90,0.0013
32.12,7102.39,0.0393
32.13,7117.90,0.3114
32.13,7117.11,0.0068
32.13,9113.20,0.1509
32.13,7117.19,0.5309
32.2,9201.20,0.0154
32.2,9209.91,0.001
32.2,9201.90,0.0027
32.2,9209.30,0.0274
32.2,9205.10,0.0504
32.2,9206.00,0.0351
32.2,9209.99,0.1989
32.2,9208.10,0.0106
32.2,9207.90,0.0175
32.2,9208.90,0.0041
32.2,9205.90,0.3763
32.2,9209.94,0.0245
32.2,9202.90,0.0639
32.2,9202.10,0.0181
32.2,9207.10,0.115
32.2,9209.92,0.0263
32.2,9201.10,0.0128
32.3,9506.59,0.0144
32.3,9507.90,0.0345
32.3,4203.21,0.0072
32.3,9506.31,0.0064
32.3,9506.21,0.0051
32.3,9506.70,0.0136
32.3,9506.91,0.163
32.3,6403.12,0.001
32.3,9507.30,0.0116
32.3,9507.10,0.0125
32.3,9506.62,0.0246
32.3,9507.20,0.0205
32.3,9506.99,0.225
32.3,9506.19,0.0377
32.3,9506.69,0.0058
32.3,9506.12,0.0372
32.3,9506.29,0.0915
32.3,6402.12,0.0833
32.3,9506.51,0.032
32.3,9506.61,0.0213
32.3,9506.32,0.0019
32.3,9506.11,0.123
32.3,9506.39,0.0031
32.3,9506.40,0.0238
32.4,9504.20,0.0071
32.4,9504.30,0.0153
32.4,9504.40,0.0277
32.4,9504.90,0.0018
32.4,9503.00,0.9481
32.5,9018.32,0.0132
32.5,3006.70,0.001
32.5,9018.49,0.0345
32.5,9402.10,0.001
32.5,9018.41,0.0016
32.5,9025.11,0
32.5,8419.20,0.0033
32.5,9018.50,0.0345
32.5,9021.29,0.0253
32.5,3006.91,0.0051
32.5,9021.39,0.0769
32.5,3006.10,0.0096
32.5,9019.20,0.0293
32.5,9018.90,0.2736
32.5,3006.40,0.0113
32.5,9018.39,0.0723
32.5,8421.19,0.0023
32.5,9021.21,0.0002
32.5,9018.31,0.0987
32.5,9019.10,0.0144
32.5,9402.90,0.0157
32.5,9021.31,0.1328
32.5,6307.90,0.0003
32.5,9021.90,0.0379
32.5,9021.10,0.105
32.5,9001.40,0.019
32.5,9003.19,0.1491
32.5,9003.11,0.0843
32.5,9001.30,0.018
32.5,9004.90,0.1423
32.5,9001.50,0.2776
32.5,9003.90,0.0144
32.5,9004.10,0.2953
32.91,9603.90,0.2653
32.91,9603.40,0.0573
32.91,9603.21,0.1504
32.91,9603.29,0.0773
32.91,9603.50,0.1014
32.91,9603.10,0.0071
32.91,9603.30,0.3413
32.99,9606.22,0.0015
32.99,9608.40,0.0084
32.99,9505.90,0.0065
32.99,9606.30,0.0011
32.99,6702.90,0.0026
32.99,4905.10,0.0007
32.99,6702.10,0.0019
32.99,9613.20,0.0072
32.99,6602.00,0.0041
32.99,9614.00,0.001
32.99,4203.29,0.0079
32.99,6703.00,0
32.99,9606.21,0.0031
32.99,6704.11,0.001
32.99,9602.00,0.0092
32.99,9607.19,0.0041
32.99,9606.10,0.0063
32.99,9609.20,0.0034
32.99,9608.10,0.1025
32.99,9613.80,0.0074
32.99,9608.60,0.0118
32.99,9608.99,0.0141
32.99,6603.20,0.0001
32.99,9601.10,0.0001
32.99,3606.10,0.0008
32.99,9607.20,0.0055
32.99,9616.10,0.0905
32.99,9023.00,0.0314
32.99,9611.00,0.0015
32.99,9609.90,0.0076
32.99,6704.90,0.0003
32.99,9608.91,0.0003
32.99,9618.00,0.0157
32.99,6601.10,0.0022
32.99,6603.90,0.0003
32.99,9604.00,0.0006
32.99,9606.29,0.0027
32.99,9505.10,0.006
32.99,4206.00,0.0016
32.99,6506.10,0.0979
32.99,6704.20,0.0006
32.99,9608.30,0.014
32.99,9617.00,0.0048
32.99,9608.50,0.0029
32.99,9612.20,0.0014
32.99,9613.10,0.0976
32.99,9612.10,0.0782
32.99,6601.91,0.002
32.99,3406.00,0.0306
32.99,6601.99,0.0048
32.99,4421.99,0.0008
32.99,9609.10,0.0146
32.99,9613.90,0.0115
32.99,9601.90,0.0004
32.99,9020.00,0.0467
32.99,9607.11,0.007
32.99,9608.20,0.0338
32.99,6704.19,0.0007
32.99,9610.00,0.0063
35.11,2716.00,1
35.21,2705.00,1
37,3825.20,1
38.11,5202.10,0.0001
38.11,2620.40,0.0001
38.11,4707.90,0.0058
38.11,8002.00,0.0007
38.11,3825.10,0.0003
38.11,7404.00,0.1921
38.11,7204.30,0.0088
38.11,7112.99,0.0129
38.11,8103.30,0.0001
38.11,5505.10,0.0012
38.11,4707.30,0.0097
38.11,2620.60,0
38.11,8908.00,0.0002
38.11,2619.00,0.0043
38.11,5003.00,0
38.11,4012.20,0.0073
38.11,8108.30,0.0061
38.11,7112.30,0.0138
38.11,2618.00,0.0071
38.11,3915.90,0.0169
38.11,4401.31,0.0068
38.11,4004.00,0.0021
38.11,7902.00,0.0243
38.11,8104.20,0.0008
38.11,4401.39,0.0014
38.11,7204.10,0.0235
38.11,2620.29,0.0099
38.11,2620.30,0.0034
38.11,7204.49,0.1966
38.11,4115.20,0.0004
38.11,7001.00,0.0023
38.11,7204.41,0.0469
38.11,8105.30,0.0005
38.11,5505.20,0
38.11,3915.30,0.0009
38.11,7112.91,0.0371
38.11,7503.00,0.0066
38.11,3915.20,0.0031
38.11,2620.11,0.0003
38.11,5103.20,0.0002
38.11,4707.10,0.0423
38.11,4707.20,0.0022
38.11,7112.92,0.0104
38.11,7602.00,0.1061
38.11,8101.97,0.0008
38.11,7204.29,0.0811
38.11,3915.10,0.013
38.11,2620.99,0.0042
38.11,2620.19,0.0018
38.11,7204.21,0.0667
38.11,8102.97,0.0004
38.11,4401.40,0.0033
38.11,7802.00,0.0132
38.12,3825.90,0.0057
38.12,3825.69,0.0117
38.12,3825.50,0.0002
38.12,2710.91,0
38.12,3006.92,0.0131
38.12,8548.10,0.9021
38.12,2844.50,0
38.12,3825.30,0.0006
38.12,2710.99,0.0305
38.12,3825.61,0.0362
38.21,2621.10,1
38.32,8112.22,1
58.11,4905.91,0.0035
58.11,4901.10,0.062
58.11,4901.91,0.0052
58.11,4905.99,0.0058
58.11,4901.99,0.9182
58.11,4903.00,0.0053
58.13,4902.10,1
58.14,4902.90,1
58.19,4911.91,0.1894
58.19,4911.99,0.3748
58.19,4910.00,0.0092
58.19,4909.00,0.0376
58.19,4911.10,0.3335
58.19,4907.00,0.0288
58.19,4908.10,0.0035
58.19,4908.90,0.0233
58.29,8523.59,1
59.11,3706.10,0.0004
59.11,3706.90,0
59.11,8523.49,0.7601
59.11,8523.29,0.0236
59.11,8523.51,0.2159
59.11,3706.10,0.0004
59.11,8523.49,0.7601
59.11,8523.51,0.2159
59.11,8523.29,0.0236
59.11,3706.90,0
59.11,8523.49,0.7601
59.11,8523.29,0.0236
59.11,8523.51,0.2159
59.11,3706.10,0.0004
59.11,3706.90,0
59.2,4904.00,0.0172
59.2,8523.80,0.9828
71.11,4906.00,1
74.2,3704.00,0.024
74.2,3705.00,0.976
90.03,9701.90,0.0195
90.03,9702.00,0.0117
90.03,9701.10,0.7575
90.03,9703.00,0.2113
91.02,9704.00,0.0069
91.02,9705.00,0.4383
91.02,9706.00,0.5549
96.02,0501.00,1
